,compound,created at,negative,neutral,positive,screen_name,text
393,-0.4574,2018-03-21 22:35:50+00:00,0.125,0.875,0.0,fox,"I have so many subtweets about people misbehaving in subtle ways at conferences I could probably write a book by now. 

Last day to go!"
394,0.4389,2018-03-21 01:30:04+00:00,0.0,0.862,0.138,fox,"RT @fox: ??? Hi everyone! I’m searching for new opportunities. 

I’m looking for multidisciplinary product, front-end and leadership roles.…"
395,0.4199,2018-03-20 23:43:13+00:00,0.0,0.417,0.583,fox,@RedRoxProjects Thank you! ?
396,0.4199,2018-03-20 23:21:08+00:00,0.0,0.417,0.583,fox,@agisilaosts thank you! ?
397,0.0,2018-03-20 22:30:20+00:00,0.0,1.0,0.0,fox,"We’re live streaming @jsconfau talks all day today and tomorrow. Starting in 30 minutes!

https://t.co/ttIzoV4Cjz"
398,-0.4019,2018-03-20 19:54:47+00:00,0.137,0.863,0.0,fox,RT @frameshiftllc: New angle for change in VC: founders refusing to take funding from all-male all-white firms https://t.co/AMi8UJbTGO
399,0.3612,2018-03-20 19:54:21+00:00,0.0,0.839,0.161,fox,@sentience @benschwarz @glenmaddern @xzyfer @jordanlewiz I like how everyone is wearing black or tan pants.
400,0.2023,2018-03-30 03:31:03+00:00,0.0,0.933,0.067,nytimes,"RT @koblin: The day after 2016 election, top ABC execs held a meeting to figure out how to program in the Trump era. 18 months later, Rosea…"
401,0.0,2018-03-30 03:16:06+00:00,0.0,1.0,0.0,nytimes,"Gym.
Tan.
Laundry.
Check on the kids. 
https://t.co/gqMNDPIhKL"
402,-0.5688,2018-03-30 03:01:05+00:00,0.221,0.779,0.0,nytimes,The U.N. secretary general called climate change “the most systemic threat to humankind” https://t.co/6qOyRo5UE4
403,-0.4215,2018-03-30 02:46:01+00:00,0.139,0.798,0.063,nytimes,The judge who is presiding at the retrial of Bill Cosby rejected defense motions to recuse himself because his wife… https://t.co/oscBX31Y9D
404,0.0772,2018-03-30 02:38:20+00:00,0.104,0.781,0.115,nytimes,"RT @katekelly: Friends of media mogul David Pecker broke bread with Trump at the White House, cementing a crucial link to the Saudi busines…"
405,0.0,2018-03-30 02:31:03+00:00,0.0,1.0,0.0,nytimes,The shake-up in the Veterans Affairs department has brought renewed focus to the debate over privatizing veterans'… https://t.co/eoyrP4aYbc
406,-0.296,2018-03-30 02:16:04+00:00,0.099,0.901,0.0,nytimes,"In Opinion,

@rgay writes: ""No amount of mental gymnastics can make what Roseanne Barr has said and done in recent… https://t.co/WIAVJ6gjo6"
407,0.4404,2018-03-30 02:01:04+00:00,0.0,0.828,0.172,nytimes,Hope Hicks has left the building. Those left behind are wondering what happens now. https://t.co/uadHGL9Ssu
408,0.128,2018-03-30 01:57:00+00:00,0.0,0.923,0.077,nytimes,RT @mmcintire: Exclusive: How Trump helped tabloid mogul who buried story of alleged affair with Playboy playmate w/@jimrutenberg @katekell…
409,0.6249,2018-03-30 01:56:33+00:00,0.0,0.746,0.254,nytimes,"Trump and Pecker have long had a mutually beneficial relationship. 

Pecker's company has championed Trump by buryi… https://t.co/FOQJKEJe2j"
410,0.0,2018-03-30 01:43:16+00:00,0.0,1.0,0.0,nytimes,"It is a previously untold chapter in the long, symbiotic relationship between President Trump and tabloid publisher… https://t.co/dCJdxmtZHA"
411,0.0,2018-03-30 01:40:06+00:00,0.0,1.0,0.0,nytimes,The story of one White House dinner shows how the National Enquirer's publisher has used President Trump's friendsh… https://t.co/NpEY3BBXA2
412,0.8038,2018-03-30 01:34:18+00:00,0.0,0.548,0.452,nytimes,"RT @jimrutenberg: EXCLUSIVE: Wooing Saudi Business, Tabloid Mogul Had a Powerful Friend: Trump https://t.co/Ovn3jz6PKW"
413,0.0,2018-03-30 01:31:07+00:00,0.0,1.0,0.0,nytimes,The NBA is far more willing to address social issues than other leagues. But the Sacramento Kings' partnership with… https://t.co/udD9uRdeNV
414,0.0,2018-03-30 01:16:03+00:00,0.0,1.0,0.0,nytimes,Evening Briefing: Here's what you need to know at the end of the day https://t.co/N5NZD3QVgl
415,0.0,2018-03-30 01:01:03+00:00,0.127,0.702,0.171,nytimes,Some of the most vocal Parkland seniors — whether accepted or denied to their top college choices — are rethinking… https://t.co/W9L5DQiddm
416,0.3612,2018-03-30 00:46:01+00:00,0.0,0.898,0.102,nytimes,"Tesla once looked like the future of the car industry. But as it burns cash and hits production snags, its own futu… https://t.co/mV5tZpWRy8"
417,-0.2732,2018-03-30 00:31:04+00:00,0.219,0.607,0.174,nytimes,"The original dream of social media shouldn’t be discarded because of the failures of the current market leaders,… https://t.co/QCRR0pg3zd"
418,-0.8885,2018-03-30 00:17:24+00:00,0.429,0.571,0.0,nytimes,"RT @tiffkhsu: Racist hoodies, offensive skirts, sexist T-shirts, tone-deaf accessories: Retailers repeatedly fail to catch distasteful prod…"
419,-0.5574,2018-03-30 00:01:05+00:00,0.184,0.816,0.0,nytimes,"A martyr for Korean independence, Yu Gwan-sun died at 17 and went on to become a national hero… https://t.co/iNwPlrjCkX"
420,0.2023,2018-03-30 03:31:03+00:00,0.0,0.933,0.067,nytimes,"RT @koblin: The day after 2016 election, top ABC execs held a meeting to figure out how to program in the Trump era. 18 months later, Rosea…"
421,0.0,2018-03-30 03:16:06+00:00,0.0,1.0,0.0,nytimes,"Gym.
Tan.
Laundry.
Check on the kids. 
https://t.co/gqMNDPIhKL"
422,-0.5688,2018-03-30 03:01:05+00:00,0.221,0.779,0.0,nytimes,The U.N. secretary general called climate change “the most systemic threat to humankind” https://t.co/6qOyRo5UE4
423,-0.4215,2018-03-30 02:46:01+00:00,0.139,0.798,0.063,nytimes,The judge who is presiding at the retrial of Bill Cosby rejected defense motions to recuse himself because his wife… https://t.co/oscBX31Y9D
424,0.0772,2018-03-30 02:38:20+00:00,0.104,0.781,0.115,nytimes,"RT @katekelly: Friends of media mogul David Pecker broke bread with Trump at the White House, cementing a crucial link to the Saudi busines…"
425,0.0,2018-03-30 02:31:03+00:00,0.0,1.0,0.0,nytimes,The shake-up in the Veterans Affairs department has brought renewed focus to the debate over privatizing veterans'… https://t.co/eoyrP4aYbc
426,-0.296,2018-03-30 02:16:04+00:00,0.099,0.901,0.0,nytimes,"In Opinion,

@rgay writes: ""No amount of mental gymnastics can make what Roseanne Barr has said and done in recent… https://t.co/WIAVJ6gjo6"
427,0.4404,2018-03-30 02:01:04+00:00,0.0,0.828,0.172,nytimes,Hope Hicks has left the building. Those left behind are wondering what happens now. https://t.co/uadHGL9Ssu
428,0.128,2018-03-30 01:57:00+00:00,0.0,0.923,0.077,nytimes,RT @mmcintire: Exclusive: How Trump helped tabloid mogul who buried story of alleged affair with Playboy playmate w/@jimrutenberg @katekell…
429,0.6249,2018-03-30 01:56:33+00:00,0.0,0.746,0.254,nytimes,"Trump and Pecker have long had a mutually beneficial relationship. 

Pecker's company has championed Trump by buryi… https://t.co/FOQJKEJe2j"
430,0.0,2018-03-30 01:43:16+00:00,0.0,1.0,0.0,nytimes,"It is a previously untold chapter in the long, symbiotic relationship between President Trump and tabloid publisher… https://t.co/dCJdxmtZHA"
431,0.0,2018-03-30 01:40:06+00:00,0.0,1.0,0.0,nytimes,The story of one White House dinner shows how the National Enquirer's publisher has used President Trump's friendsh… https://t.co/NpEY3BBXA2
432,0.8038,2018-03-30 01:34:18+00:00,0.0,0.548,0.452,nytimes,"RT @jimrutenberg: EXCLUSIVE: Wooing Saudi Business, Tabloid Mogul Had a Powerful Friend: Trump https://t.co/Ovn3jz6PKW"
433,0.0,2018-03-30 01:31:07+00:00,0.0,1.0,0.0,nytimes,The NBA is far more willing to address social issues than other leagues. But the Sacramento Kings' partnership with… https://t.co/udD9uRdeNV
434,0.0,2018-03-30 01:16:03+00:00,0.0,1.0,0.0,nytimes,Evening Briefing: Here's what you need to know at the end of the day https://t.co/N5NZD3QVgl
435,0.0,2018-03-30 01:01:03+00:00,0.127,0.702,0.171,nytimes,Some of the most vocal Parkland seniors — whether accepted or denied to their top college choices — are rethinking… https://t.co/W9L5DQiddm
436,0.3612,2018-03-30 00:46:01+00:00,0.0,0.898,0.102,nytimes,"Tesla once looked like the future of the car industry. But as it burns cash and hits production snags, its own futu… https://t.co/mV5tZpWRy8"
437,-0.2732,2018-03-30 00:31:04+00:00,0.219,0.607,0.174,nytimes,"The original dream of social media shouldn’t be discarded because of the failures of the current market leaders,… https://t.co/QCRR0pg3zd"
438,-0.8885,2018-03-30 00:17:24+00:00,0.429,0.571,0.0,nytimes,"RT @tiffkhsu: Racist hoodies, offensive skirts, sexist T-shirts, tone-deaf accessories: Retailers repeatedly fail to catch distasteful prod…"
439,-0.5574,2018-03-30 00:01:05+00:00,0.184,0.816,0.0,nytimes,"A martyr for Korean independence, Yu Gwan-sun died at 17 and went on to become a national hero… https://t.co/iNwPlrjCkX"
440,-0.7506,2018-03-29 23:46:03+00:00,0.225,0.775,0.0,nytimes,"RT @nytimesworld: “Our blood is finished, our tears have dried. We will not say another word.” Activists camped at the site of a suicide bo…"
441,-0.2023,2018-03-29 23:31:05+00:00,0.118,0.802,0.08,nytimes,"President Trump criticized Amazon again, causing its stock price to decrease. Here are the facts behind his tweets. https://t.co/7s6qsoPyF2"
442,-0.2023,2018-03-29 23:17:09+00:00,0.076,0.924,0.0,nytimes,"RT @katierogers: During his “infrastructure event,” the president went full on jazz. He said he’d maybe stall the KORUS deal, pull US troop…"
443,-0.3182,2018-03-29 23:01:03+00:00,0.155,0.845,0.0,nytimes,"In Opinion, 

The editorial board writes: ""Trump gave no reason for firing Dr. Shulkin, but it’s all too believable… https://t.co/wmdLczlD0U"
444,0.0,2018-03-29 22:46:03+00:00,0.0,1.0,0.0,nytimes,Evening Briefing: Here's what you need to know at the end of the day https://t.co/RB4NEsCcTn
445,-0.4019,2018-03-29 22:29:31+00:00,0.171,0.829,0.0,nytimes,"RT @inyoungk: For Overlooked I wrote about Yu Gwan-sun, a schoolgirl who became the face of Korea’s 35-year fight for independence against…"
446,0.0,2018-03-29 22:16:05+00:00,0.0,1.0,0.0,nytimes,Derek Jeter’s first inning as chief executive of the Miami Marlins did not quite go as planned https://t.co/SyzubPTPc7
447,-0.5859,2018-03-29 22:00:20+00:00,0.174,0.826,0.0,nytimes,The assault on Atlanta’s computers is a vivid example of the perils local governments face in the internet age https://t.co/neclZLUuSy
448,0.0,2018-03-29 21:45:06+00:00,0.0,1.0,0.0,nytimes,"Justin Brown, a lawyer for Adnan Syed, said the podcast ""Serial"" had been “enormously helpful” in pursuing justice… https://t.co/6eApiKcagu"
449,-0.4215,2018-03-29 21:38:54+00:00,0.141,0.859,0.0,nytimes,"The Trump administration is preparing an effort to weaken emissions and fuel economy standards, a blow to Obama-era… https://t.co/CkcAXSQH7V"
450,-0.3182,2018-03-29 21:30:19+00:00,0.119,0.881,0.0,nytimes,"Since hitting its peak on Feb. 2, Facebook has lost an astonishing $100 billion in market capitalization https://t.co/19cZOH6SUG"
451,0.6369,2018-03-29 21:15:05+00:00,0.0,0.811,0.189,nytimes,"After decades of experience in some of the best restaurants in America, Paul Carmichael has transformed Momofuku Se… https://t.co/Wo8L0R0eSj"
452,-0.6369,2018-03-29 21:00:23+00:00,0.208,0.792,0.0,nytimes,"The traditional Cambodian hatred of the ethnic Vietnamese is ""almost pathological."" As a result, the ethnic Vietnam… https://t.co/WDozCU4PTN"
453,0.5719,2018-03-29 20:45:04+00:00,0.0,0.709,0.291,nytimes,A weekend celebrating the old and the new in Budapest https://t.co/iqZtAYevKs
454,-0.8442,2018-03-29 20:30:11+00:00,0.322,0.597,0.081,nytimes,"""How can I get over my sense of betrayal, my rage and my desire to punish this man for the disrespectful way he tre… https://t.co/dz2MjF0UMP"
455,0.4767,2018-03-29 20:15:07+00:00,0.0,0.829,0.171,nytimes,Trying to fatten up your friends in time for beach season? Time to start baking. https://t.co/vgjL9KuZrG
456,0.25,2018-03-29 20:00:13+00:00,0.0,0.913,0.087,nytimes,The British government said it would review the cases of 700 Russians who were granted visas to live in Britain lar… https://t.co/30bCmcZhXL
457,-0.802,2018-03-29 19:45:06+00:00,0.286,0.714,0.0,nytimes,Distraught family members of inmates who perished in a blaze during a jail riot in Venezuela said that they were no… https://t.co/UNg52Xjh1V
458,0.6369,2018-03-29 19:30:16+00:00,0.0,0.785,0.215,nytimes,Kathy Griffin is back. She will appear in a special episode of the Comedy Central series “The President Show” as Ke… https://t.co/kbjU2ObONo
459,0.0,2018-03-29 19:15:09+00:00,0.0,1.0,0.0,nytimes,"What kind of spy would you make? Spyscape, a new museum in New York City, will test your skills. https://t.co/X4qpe4oFE1"
460,0.0516,2018-03-29 19:07:05+00:00,0.111,0.769,0.12,nytimes,"Laura Ingraham mocked David Hogg, a survivor of the school shooting in Parkland, Fla., over his college rejections.… https://t.co/ZKjXjLGm5z"
461,0.0,2018-03-29 19:00:34+00:00,0.0,1.0,0.0,nytimes,"RT @MichaelPaulson: The stars of this Sunday's live @NBC concert of ""Jesus Christ Superstar"" -- @johnlegend, @SaraBareilles, @alicecooper &amp;…"
462,0.0,2018-03-29 18:48:52+00:00,0.0,1.0,0.0,nytimes,RT @ByMattStevens: It was a family of two mothers and six adoptees. One of the children had had a brush with viral celebrity. But now troub…
463,0.8126,2018-03-29 18:45:09+00:00,0.0,0.403,0.597,nytimes,For the sophisticated french fry lover https://t.co/AAlnvGN4sI
464,-0.6124,2018-03-29 18:37:04+00:00,0.273,0.727,0.0,nytimes,"Steve Smith broke down in tears, apologizing on live national television for sullying his country and its national… https://t.co/8uq5EvN6FR"
465,-0.296,2018-03-29 18:30:13+00:00,0.104,0.896,0.0,nytimes,"The case of the missing sport coat has it all: video evidence, reparations, multiple apologies and a Final Four coa… https://t.co/GtBj8kVDok"
466,0.0,2018-03-29 18:23:01+00:00,0.0,1.0,0.0,nytimes,"Denmark has long had one of the highest divorce rates in Europe, and the government has decided that breaking up sh… https://t.co/Gwz69TISvS"
467,0.0,2018-03-29 18:15:09+00:00,0.0,1.0,0.0,nytimes,Automakers are offering augmented reality experiences and lifelike virtual reality simulations to lure buyers https://t.co/FDiEWkjxXx
468,0.0,2018-03-29 18:05:05+00:00,0.0,1.0,0.0,nytimes,"A Maryland appeals court vacated the conviction of Adnan Syed, a subject of the hit podcast ""Serial” https://t.co/tF7Wz5XGVg"
469,-0.5106,2018-03-29 18:00:16+00:00,0.136,0.864,0.0,nytimes,A white woman became the first person in South Africa to be sent to prison for her repeated use of a racial slur https://t.co/J1MliQIcao
470,0.5106,2018-03-29 17:52:05+00:00,0.0,0.82,0.18,nytimes,There remains a strong correlation between marriage and economic class in the American higher education system https://t.co/5Uh4n8fXKn
471,0.7964,2018-03-29 17:45:03+00:00,0.0,0.633,0.367,nytimes,"""The president and America needs a wise, steady and thoughtful national security advisor,"" former Secretary of Defe… https://t.co/mJrbSIEWQ1"
472,-0.4404,2018-03-29 17:33:06+00:00,0.153,0.847,0.0,nytimes,"Breaking News: Russia will expel 150 diplomats, including 60 Americans, in retaliation for Western nations’ respons… https://t.co/Hl7o9v20dd"
473,0.0,2018-03-29 17:30:16+00:00,0.0,1.0,0.0,nytimes,"In Opinion,
Op-Ed contributor Noam Cohen writes, ""Facebook’s vast and well-designed platform offered the Trump camp… https://t.co/uRkWi0M6MY"
474,0.0,2018-03-29 17:15:07+00:00,0.0,1.0,0.0,nytimes,"Greta Kline, the youngest child of the actors Kevin Kline and Phoebe Cates, is learning to step into the spotlight… https://t.co/ofvqVo2TK3"
475,0.5267,2018-03-29 17:04:43+00:00,0.0,0.82,0.18,nytimes,"RT @migold: In 2018, I resolved to cook more for other people. Which meant baking. Which meant I needed help from @nytfood and @wirecutter.…"
476,-0.296,2018-03-29 17:00:20+00:00,0.109,0.891,0.0,nytimes,"Charlie Walk, who worked with artists including Lorde, the Weeknd and Ariana Grande, was accused of persistent hara… https://t.co/eSCYdz76Kp"
477,-0.7713,2018-03-29 16:46:47+00:00,0.271,0.729,0.0,nytimes,The shooting has reignited the kind of protests against police killings that spread over the past several years in… https://t.co/XV3YduMu0f
478,0.1531,2018-03-29 16:45:04+00:00,0.095,0.785,0.12,nytimes,“A lot of white people are truly shocked by what these videos depict; I know very few African-Americans who are sur… https://t.co/GeIH1cZwdE
479,-0.8625,2018-03-29 16:37:32+00:00,0.348,0.652,0.0,nytimes,At least 68 people died in a fire in a Venezuelan jail. The authorities fired tear gas and rubber bullets at grievi… https://t.co/0c7UVCIEkE
480,0.4404,2018-03-29 16:30:15+00:00,0.094,0.735,0.171,nytimes,How a 16-year-old girl named Yu Gwan-sun became the face of Korea’s struggle for freedom in the spring of 1919 https://t.co/dsU9QuANDN
481,-0.4404,2018-03-29 16:23:06+00:00,0.132,0.868,0.0,nytimes,Eric Holder says he'll sue the Trump administration to block it from adding a question about citizenship to the 202… https://t.co/Wlu56Y3Pwf
482,0.4019,2018-03-29 16:17:15+00:00,0.0,0.847,0.153,nytimes,"RT @_StephenCastle: “More conspicuous, more commonplace and more corrosive” - the anti-Semitism afflicting Britain's Labour Party https://t…"
483,-0.3182,2018-03-29 16:15:08+00:00,0.172,0.711,0.117,nytimes,"RT @nytimesbusiness: Outside the United States, social media is fueling real-world violence and empowering autocrats, often with much less…"
484,-0.5859,2018-03-29 16:00:28+00:00,0.223,0.714,0.063,nytimes,"According to a lawsuit filed by a criminal defense lawyer, a judge told him that he spent too much time defending i… https://t.co/IFezlRJ7pR"
485,0.0,2018-03-29 15:57:28+00:00,0.0,1.0,0.0,nytimes,"RT @nytgraphics: People often point to Beirut when they talk about design in the Middle East. “Beirut is saturated,” counter the founders o…"
486,-0.6124,2018-03-29 15:54:59+00:00,0.167,0.833,0.0,nytimes,"RT @nytimesbusiness: How a racist hoodie made its way through the design, production and marketing process without being caught, and how co…"
487,0.0,2018-03-29 15:52:04+00:00,0.0,1.0,0.0,nytimes,"At 26, the Cuban artist Belkis Ayón was invited to show at the Venice Biennale in Italy. But first, she had to get… https://t.co/e2NUHSlGOM"
488,0.3182,2018-03-29 15:45:11+00:00,0.0,0.892,0.108,nytimes,"Under Ben Carson, the HUD is attempting to scale back federal efforts to enforce fair housing laws, sidelining offi… https://t.co/x98dzX1hft"
489,-0.6486,2018-03-29 15:30:09+00:00,0.185,0.815,0.0,nytimes,"Two police officers, 10 minutes, 20 bullets. Another unarmed black man is dead, and a furor over police shootings i… https://t.co/YXsidv3siL"
490,0.0,2018-03-29 15:15:06+00:00,0.0,1.0,0.0,nytimes,"Gym.
Tan.
Laundry.
Check on the kids. 
https://t.co/YtSTBB01iy"
491,0.3612,2018-03-29 15:02:10+00:00,0.0,0.828,0.172,nytimes,In case you'd like some baseball to go with your hot dogs: https://t.co/rNN6Muqx7Q
492,0.0,2018-03-29 15:01:26+00:00,0.0,1.0,0.0,nytimes,It's #OpeningDay of ? season https://t.co/oSE1ImH7yJ
493,0.0,2018-03-29 14:45:08+00:00,0.0,1.0,0.0,nytimes,"""The business that she's in — I'm sorry,"" said Debbie Lesko, a Republican candidate for Congress, about Stormy Dani… https://t.co/TmWSzHRB74"
494,0.4854,2018-03-29 14:30:04+00:00,0.0,0.853,0.147,nytimes,"RT @nytimesarts: ""I had all the fame and the money and everything that went with it, but I started realizing what was important to me was m…"
495,0.3182,2018-03-29 14:21:06+00:00,0.097,0.705,0.198,nytimes,"To secure trade agreements quickly, the White House has taken a contentious approach to negotiations not seen in de… https://t.co/reV37SloPb"
496,0.4767,2018-03-29 14:11:06+00:00,0.115,0.639,0.246,nytimes,"Rusty Staub, a fan favorite for the New York Mets who played in the majors for more than two decades, has died at 73 https://t.co/Tcjj8dj7GK"
497,-0.296,2018-03-29 14:00:22+00:00,0.155,0.845,0.0,nytimes,All the major firings and resignations in the Trump administration — so far https://t.co/Zum0htqCdF
498,-0.296,2018-03-29 13:44:05+00:00,0.171,0.714,0.114,nytimes,"She died at 17, giving her life to the cause of Korean resistance to Japanese rule https://t.co/j259G6YI6P"
499,0.0,2018-03-29 13:31:06+00:00,0.0,1.0,0.0,nytimes,"In Opinion

Op-Ed columnist @BretStephensNYT writes: ""What happens now will be a test for the global left: If it is… https://t.co/xqbFsrMCxC"
